START,n_1,C_max,Npred_1,CpredAlign,Lambda_max,Jitter,JitterRatio,Status
(13#)133/2,1996995,10.90419837,1996995,10.92211023,-1.641310e-03,0.094996,-0.188554,EXPECTED
(13#)67,2012010,10.47254343,2018940,10.48933219,-1.601838e-03,0.094566,-0.177535,EXPECTED
(13#)135/2,2027025,10.33487939,2040885,10.35795489,-2.230290e-03,0.094142,-0.245114,EXPECTED
(17#)4,2042040,11.03638869,2042040,11.00273639,3.053871e-03,0.093723,0.359061,OUTLIER
(13#)137/2,2057055,10.38421126,2057055,10.39168090,-7.190681e-04,0.093310,-0.080052,EXPECTED
(13#)69,2072070,10.80561448,2072070,10.80628230,-6.180115e-05,0.092902,-0.007188,EXPECTED
(13#)139/2,2087085,10.43093179,2087085,10.39048640,3.884984e-03,0.092500,0.437247,OUTLIER
(13#)70,2102100,10.28475508,2102100,10.31507112,-2.943332e-03,0.092103,-0.329154,EXPECTED
(13#)141/2,2117115,10.49437651,2117115,10.54420044,-4.736444e-03,0.091711,-0.543271,EXPECTED
(13#)71,2132130,10.45727492,2132130,10.46446771,-6.875900e-04,0.091324,-0.078761,EXPECTED
(13#)143/2,2147145,10.32089589,2147145,10.31498960,5.724290e-04,0.090942,0.064946,OUTLIER
(13#)72,2162160,10.28854004,2162160,10.31480792,-2.549867e-03,0.090564,-0.290048,EXPECTED
(13#)145/2,2177175,10.65886908,2177175,10.69672354,-3.545160e-03,0.090191,-0.419714,EXPECTED
(13#)73,2192190,10.45346983,2204475,10.48270954,-2.793225e-03,0.089823,-0.325526,EXPECTED
(13#)147/2,2207205,10.30468258,2207205,10.31476689,-9.781358e-04,0.089460,-0.112724,EXPECTED
(13#)74,2222220,10.62244500,2222220,10.60931560,1.236770e-03,0.089101,0.147354,OUTLIER
(13#)149/2,2238390,10.68224431,2238390,10.67799791,3.975985e-04,0.088746,0.047849,OUTLIER
(13#)75,2258025,10.59708526,2258025,10.56638943,2.900833e-03,0.088396,0.347254,OUTLIER
(13#)151/2,2277660,10.45042457,2277660,10.46025006,-9.397584e-04,0.088049,-0.111591,EXPECTED
(13#)76,2282280,10.95059079,2282280,10.92102871,2.703238e-03,0.087707,0.337055,OUTLIER
(17#)9/2,2297295,10.99373951,2297295,11.00175837,-7.291365e-04,0.087369,-0.091782,EXPECTED
(13#)77,2312310,10.33290008,2312310,10.31437365,1.794565e-03,0.087035,0.212862,OUTLIER
(13#)155/2,2327325,10.63509727,2327325,10.66988909,-3.266076e-03,0.086704,-0.401271,EXPECTED
(13#)78,2342340,10.30803080,2342340,10.31430502,-6.084878e-04,0.086378,-0.072637,EXPECTED
(13#)157/2,2357355,10.38245606,2357355,10.38068904,1.702074e-04,0.086055,0.020534,OUTLIER
(13#)79,2372370,10.43612077,2372370,10.44807414,-1.144729e-03,0.085736,-0.139421,EXPECTED
(13#)159/2,2387385,10.48166740,2387385,10.51631360,-3.299958e-03,0.085421,-0.405593,EXPECTED
(13#)80,2415105,10.31755305,2415105,10.34442611,-2.601210e-03,0.085109,-0.315749,EXPECTED
(13#)161/2,2417415,10.84881245,2417415,10.80492700,4.053389e-03,0.084801,0.517511,OUTLIER
(13#)81,2434740,10.43924472,2434740,10.43395925,5.064359e-04,0.084496,0.062553,OUTLIER
(13#)163/2,2447445,10.35032253,2447445,10.37798322,-2.668883e-03,0.084195,-0.328531,EXPECTED
(13#)82,2462460,10.51916292,2462460,10.57828864,-5.605025e-03,0.083896,-0.704750,EXPECTED
(13#)165/2,2477475,10.29851906,2477475,10.31387801,-1.490264e-03,0.083601,-0.183717,EXPECTED
(13#)83,2492490,10.44088557,2492490,10.44106482,-1.716794e-05,0.083310,-0.002152,EXPECTED
(13#)167/2,2507505,10.33626911,2507505,10.37624278,-3.859862e-03,0.083021,-0.481489,EXPECTED
(13#)84,2523675,10.55523209,2523675,10.48652583,6.530491e-03,0.082736,0.830428,OUTLIER
(13#)169/2,2545620,10.40474039,2545620,10.38103511,2.280915e-03,0.082454,0.287497,OUTLIER
(17#)5,2552550,10.99012211,2552550,11.00092287,-9.822872e-04,0.082174,-0.131438,EXPECTED
(13#)171/2,2567565,10.92708061,2567565,10.92006112,6.426003e-04,0.081898,0.085710,OUTLIER
(13#)86,2582580,10.55578003,2582580,10.56502173,-8.751278e-04,0.081625,-0.113221,EXPECTED
(13#)173/2,2611455,10.64974805,2611455,10.67801920,-2.651114e-03,0.081354,-0.347508,EXPECTED
(13#)87,2612610,10.66539465,2612610,10.69525423,-2.795758e-03,0.081085,-0.368250,EXPECTED
(13#)175/2,2627625,10.28738539,2627625,10.31339540,-2.525149e-03,0.080821,-0.321822,EXPECTED
(13#)88,2645370,10.51306100,2645370,10.48781130,2.404635e-03,0.080558,0.313435,OUTLIER
(13#)177/2,2657655,10.51549012,2657655,10.49423047,2.023792e-03,0.080299,0.264756,OUTLIER
(13#)89,2672670,10.44897175,2672670,10.43170425,1.653922e-03,0.080042,0.215730,OUTLIER
(13#)179/2,2687685,10.37335454,2687685,10.37147073,1.816173e-04,0.079787,0.023610,OUTLIER
(13#)90,2709630,10.53157782,2709630,10.56459363,-3.130031e-03,0.079536,-0.415105,EXPECTED
(13#)181/2,2717715,10.37331494,2717715,10.37078159,2.442478e-04,0.079287,0.031952,OUTLIER
(13#)91,2732730,10.33041978,2732730,10.31314349,1.673771e-03,0.079040,0.218577,OUTLIER
(13#)183/2,2747745,10.48765084,2747745,10.48779646,-1.388481e-05,0.078796,-0.001848,EXPECTED
(13#)92,2762760,10.76445593,2762760,10.80399210,-3.666116e-03,0.078554,-0.503299,EXPECTED
(13#)185/2,2777775,10.57239913,2777775,10.60759040,-3.323071e-03,0.078314,-0.449361,EXPECTED
(13#)93,2792790,10.66486958,2792790,10.66850075,-3.404216e-04,0.078077,-0.046508,EXPECTED
(17#)11/2,2807805,11.02662299,2807805,11.00019062,2.400019e-03,0.077842,0.339564,OUTLIER
(13#)94,2822820,10.52442136,2822820,10.54198879,-1.667815e-03,0.077609,-0.226358,EXPECTED
(13#)189/2,2847075,10.45920201,2847075,10.45850143,6.698441e-05,0.077379,0.009054,OUTLIER
(13#)95,2852850,10.92845388,2852850,10.91929177,8.387237e-04,0.077151,0.118756,OUTLIER
(13#)191/2,2867865,10.35654496,2867865,10.36726325,-1.034394e-03,0.076925,-0.139334,EXPECTED
(13#)96,2882880,10.24844324,2882880,10.31272368,-6.252627e-03,0.076701,-0.838065,EXPECTED
(13#)193/2,2897895,10.35588006,2905980,10.37153254,-1.510317e-03,0.076480,-0.204661,EXPECTED
(13#)97,2912910,10.35772281,2912910,10.42120595,-6.110357e-03,0.076260,-0.832457,EXPECTED
(13#)195/2,2927925,10.31203266,2927925,10.31253821,-4.902405e-05,0.076042,-0.006648,EXPECTED
(13#)98,2942940,10.28184570,2942940,10.31256905,-2.983661e-03,0.075826,-0.405182,EXPECTED
(13#)197/2,2957955,10.36904610,2957955,10.36542811,3.489831e-04,0.075613,0.047849,OUTLIER
(13#)99,2984520,10.63257123,2984520,10.67756061,-4.222353e-03,0.075401,-0.596668,EXPECTED
(13#)199/2,2987985,10.36803900,2987985,10.36483997,3.085949e-04,0.075192,0.042545,OUTLIER
(13#)100,3003000,10.29142676,3003000,10.31241731,-2.037538e-03,0.074984,-0.279934,EXPECTED
(13#)201/2,3028410,10.49577122,3028410,10.48718934,8.179857e-04,0.074778,0.114765,OUTLIER
(13#)101,3043425,10.43275625,3043425,10.43226235,4.734240e-05,0.074574,0.006623,OUTLIER
(13#)203/2,3048045,10.63113876,3048045,10.69419954,-5.914182e-03,0.074372,-0.847910,EXPECTED
(17#)6,3063060,10.97601074,3063060,10.99954682,-2.142024e-03,0.074171,-0.317322,EXPECTED
(13#)205/2,3078075,10.60622176,3078075,10.57660715,2.796098e-03,0.073972,0.400349,OUTLIER
(13#)103,3093090,10.41372828,3093090,10.41432374,-5.717865e-05,0.073775,-0.008071,EXPECTED
(13#)207/2,3108105,10.80789882,3108105,10.80315350,4.391568e-04,0.073581,0.064491,OUTLIER
(13#)104,3123120,10.24817032,3123120,10.31211513,-6.220246e-03,0.073387,-0.871337,EXPECTED
(13#)209/2,3138135,10.91677153,3138135,10.91855343,-1.632126e-04,0.073195,-0.024345,EXPECTED
(13#)105,3161235,10.56250026,3161235,10.56294506,-4.211035e-05,0.073005,-0.006093,EXPECTED
(13#)211/2,3168165,10.37359468,3182025,10.38006703,-6.237309e-04,0.072817,-0.088885,EXPECTED
(13#)106,3183180,10.52783316,3183180,10.51409796,1.305508e-03,0.072630,0.189112,OUTLIER
(13#)213/2,3198195,10.51305617,3198195,10.46139412,4.926199e-03,0.072445,0.713121,OUTLIER
(13#)107,3213210,10.37266404,3213210,10.41016171,-3.608529e-03,0.072261,-0.518920,EXPECTED
(13#)215/2,3228225,10.51426418,3228225,10.56340651,-4.662984e-03,0.072079,-0.681784,EXPECTED
(13#)108,3247860,10.32127599,3243240,10.31193699,9.052396e-04,0.071898,0.129892,OUTLIER
(13#)217/2,3258255,10.63289176,3258255,10.66733668,-3.234233e-03,0.071719,-0.480276,EXPECTED
(13#)109,3273270,10.42147829,3273270,10.40819387,1.275529e-03,0.071542,0.185687,OUTLIER
(13#)219/2,3288285,10.46733007,3288285,10.45703160,9.843522e-04,0.071366,0.144305,OUTLIER
(13#)110,3303300,10.29757122,3303300,10.31180526,-1.381317e-03,0.071191,-0.199942,EXPECTED
(17#)13/2,3318315,11.01294885,3318315,10.99896783,1.270314e-03,0.071018,0.196866,OUTLIER
(13#)111,3333330,10.55061401,3333330,10.60626188,-5.260512e-03,0.070846,-0.785477,EXPECTED
(13#)223/2,3357585,10.69622273,3357585,10.67690654,1.807521e-03,0.070676,0.273306,OUTLIER
(13#)112,3377220,10.31388045,3377220,10.32903864,-1.468609e-03,0.070507,-0.214988,EXPECTED
(13#)225/2,3378375,10.33009151,3378375,10.31157561,1.794032e-03,0.070340,0.263234,OUTLIER
(13#)113,3393390,10.44584354,3393390,10.40446428,3.969180e-03,0.070173,0.589675,OUTLIER
(13#)227/2,3416490,10.41346259,3416490,10.45574037,-4.051696e-03,0.070009,-0.603891,EXPECTED
(13#)114,3423420,10.87527753,3423420,10.91796861,-3.917832e-03,0.069845,-0.611226,EXPECTED
(13#)229/2,3438435,10.39902949,3438435,10.35684364,4.064961e-03,0.069683,0.605397,OUTLIER
(13#)115,3453450,10.76513947,3453450,10.80236423,-3.451934e-03,0.069522,-0.535439,EXPECTED
(13#)231/2,3468465,10.24768094,3468465,10.31146059,-6.204525e-03,0.069362,-0.919519,EXPECTED
(13#)116,3483480,10.70311486,3483480,10.69325204,9.219155e-04,0.069204,0.142518,OUTLIER
(13#)233/2,3498495,10.35124632,3498495,10.35604891,-4.638549e-04,0.069047,-0.069555,EXPECTED
(13#)117,3527160,10.50300547,3527160,10.48107584,2.090121e-03,0.068891,0.318324,OUTLIER
(13#)235/2,3528525,10.54663767,3528525,10.54042485,5.892542e-04,0.068736,0.090387,OUTLIER
(13#)118,3543540,10.48450052,3543540,10.49218152,-7.323370e-04,0.068582,-0.111997,EXPECTED
(13#)237/2,3558555,10.47067543,3558555,10.44518837,2.437104e-03,0.068430,0.372454,OUTLIER
(17#)7,3573570,11.04745022,3573570,10.99844937,4.445356e-03,0.068279,0.717656,OUTLIER
(13#)239/2,3588585,10.35399839,3588585,10.35471419,-6.913032e-05,0.068129,-0.010507,EXPECTED
(13#)120,3612840,10.55040123,3612840,10.56345832,-1.236827e-03,0.067980,-0.192073,EXPECTED
(13#)241/2,3618615,10.34722822,3632475,10.37068004,-2.263919e-03,0.067833,-0.345729,EXPECTED
(13#)121,3633630,10.28851749,3633630,10.31109147,-2.191691e-03,0.067686,-0.333510,EXPECTED
(13#)243/2,3652110,10.42064524,3652110,10.43087701,-9.813932e-04,0.067541,-0.151490,EXPECTED
(13#)122,3663660,10.47294166,3663660,10.48582103,-1.229020e-03,0.067397,-0.191097,EXPECTED
(13#)245/2,3678675,10.29493285,3678675,10.31108663,-1.567870e-03,0.067253,-0.240194,EXPECTED
(13#)123,3693690,10.58797159,3693690,10.57527947,1.199449e-03,0.067111,0.189121,OUTLIER
(13#)247/2,3708705,10.90291140,3708705,10.91737354,-1.325569e-03,0.066970,-0.215950,EXPECTED
(13#)124,3723720,10.69851262,3730650,10.67524449,2.177262e-03,0.066830,0.348169,OUTLIER
(13#)249/2,3738735,10.47056816,3738735,10.43824311,3.092005e-03,0.066691,0.484699,OUTLIER
(13#)125,3753750,10.35948210,3753750,10.31095775,4.695056e-03,0.066553,0.729108,OUTLIER
(13#)251/2,3768765,10.35626435,3768765,10.35227611,3.851783e-04,0.066416,0.060049,OUTLIER
(13#)126,3783780,10.30724480,3783780,10.31087942,-3.525655e-04,0.066279,-0.054838,EXPECTED
(13#)253/2,3798795,10.76684901,3798795,10.80174798,-3.236094e-03,0.066144,-0.527621,EXPECTED
(13#)127,3813810,10.39862013,3813810,10.39332160,5.096715e-04,0.066010,0.080269,OUTLIER
(17#)15/2,3828825,10.97315576,3828825,10.99797388,-2.259158e-03,0.065877,-0.376734,EXPECTED
(13#)128,3843840,10.34050310,3843840,10.31077220,2.879330e-03,0.065745,0.452215,OUTLIER
(13#)257/2,3858855,10.29126309,3858855,10.35119041,-5.806237e-03,0.065614,-0.913331,EXPECTED
(13#)129,3873870,10.55245243,3873870,10.56216987,-9.204466e-04,0.065484,-0.148394,EXPECTED
(13#)259/2,3888885,10.52086308,3888885,10.60517087,-7.981454e-03,0.065354,-1.290017,EXPECTED
(13#)130,3903900,10.30940760,3903900,10.31066629,-1.220839e-04,0.065226,-0.019297,EXPECTED
(13#)261/2,3918915,10.68160331,3918915,10.69245050,-1.014987e-03,0.065099,-0.166626,EXPECTED
(13#)131,3933930,10.40258705,3933930,10.39055561,1.157251e-03,0.064972,0.185179,OUTLIER
(13#)263/2,3948945,10.32640634,3948945,10.35001848,-2.283968e-03,0.064846,-0.364126,EXPECTED
(13#)132,3968055,10.49543961,3968055,10.48487918,1.006699e-03,0.064721,0.163169,OUTLIER
(13#)265/2,3978975,10.49410214,3978975,10.51268213,-1.768952e-03,0.064597,-0.287629,EXPECTED
(13#)133,3993990,10.89300591,3993990,10.91691092,-2.192124e-03,0.064474,-0.370770,EXPECTED
(13#)267/2,4009005,10.41450221,4009005,10.42901571,-1.392615e-03,0.064352,-0.225533,EXPECTED
(13#)134,4037880,10.49579641,4037880,10.48439673,1.086709e-03,0.064231,0.177479,OUTLIER
(13#)269/2,4039035,10.32063922,4039035,10.34906748,-2.750719e-03,0.064110,-0.443429,EXPECTED
(13#)135,4064445,10.55721084,4064445,10.56265748,-5.157835e-04,0.063990,-0.085117,EXPECTED
(13#)271/2,4069065,10.35030705,4081770,10.35316724,-2.763005e-04,0.063871,-0.044781,EXPECTED
(17#)8,4084080,10.94251090,4084080,10.99754260,-5.016562e-03,0.063753,-0.863202,EXPECTED
(13#)273/2,4103715,10.66377437,4103715,10.67520356,-1.071203e-03,0.063636,-0.179603,EXPECTED
(13#)137,4114110,10.39567622,4114110,10.38670908,8.629559e-04,0.063519,0.141173,OUTLIER
(13#)275/2,4129125,10.31472381,4129125,10.31034341,4.247647e-04,0.063404,0.069087,OUTLIER
(13#)138,4144140,10.79117189,4144140,10.80110243,-9.198235e-04,0.063289,-0.156908,EXPECTED
(13#)277/2,4159155,10.32058642,4159155,10.34774135,-2.627687e-03,0.063174,-0.429843,EXPECTED
(13#)139,4174170,10.38252337,4174170,10.38549901,-2.865598e-04,0.063061,-0.047187,EXPECTED
(13#)279/2,4189185,10.68496585,4189185,10.66569715,1.804975e-03,0.062948,0.306105,OUTLIER
(13#)140,4204200,10.30876436,4204200,10.31012807,-1.322777e-04,0.062836,-0.021703,EXPECTED
(13#)281/2,4219215,10.32718690,4219215,10.34710783,-1.927121e-03,0.062725,-0.317592,EXPECTED
(13#)141,4234230,10.54917717,4234230,10.53922938,9.434369e-04,0.062615,0.158872,OUTLIER
(13#)283/2,4260795,10.42528304,4260795,10.42974661,-4.280569e-04,0.062505,-0.071411,EXPECTED
(13#)142,4264260,10.43824882,4264260,10.45953135,-2.036823e-03,0.062396,-0.341088,EXPECTED
(13#)285/2,4279275,10.94166570,4279275,10.91641061,2.310826e-03,0.062288,0.405457,OUTLIER
(13#)143,4294290,10.30134765,4294290,10.31007206,-8.465609e-04,0.062180,-0.140309,EXPECTED
(13#)287/2,4309305,10.56712859,4309305,10.57437039,-6.850792e-04,0.062073,-0.116666,EXPECTED
(13#)144,4324320,10.26549522,4324320,10.31005387,-4.331230e-03,0.061967,-0.719071,EXPECTED
(17#)17/2,4339335,10.96883103,4339335,10.99714112,-2.577633e-03,0.061861,-0.457640,EXPECTED
(13#)145,4354350,10.69680869,4354350,10.69175096,4.729379e-04,0.061756,0.081899,OUTLIER
(13#)291/2,4369365,10.36607529,4369365,10.41848030,-5.042698e-03,0.061652,-0.850013,EXPECTED
(13#)146,4384380,10.45790658,4384380,10.45514796,2.638180e-04,0.061549,0.044820,OUTLIER
(13#)293/2,4408950,10.48962189,4408950,10.48702587,2.475152e-04,0.061446,0.042249,OUTLIER
(13#)147,4414410,10.31415798,4414410,10.30989011,4.138732e-04,0.061344,0.069573,OUTLIER
(13#)295/2,4429425,10.46649597,4429425,10.49072637,-2.312369e-03,0.061242,-0.395650,EXPECTED
(13#)148,4444440,10.58652575,4444440,10.60438136,-1.685215e-03,0.061141,-0.292040,EXPECTED
(13#)297/2,4459455,10.28576806,4459455,10.30976003,-2.329824e-03,0.061041,-0.393047,EXPECTED
(13#)149,4476780,10.65516977,4476780,10.67494812,-1.854500e-03,0.060941,-0.324549,EXPECTED
(13#)299/2,4489485,10.80830584,4489485,10.80064279,7.092479e-04,0.060842,0.125950,OUTLIER
(13#)150,4516050,10.57851838,4516050,10.56177024,1.584476e-03,0.060744,0.275717,OUTLIER
(13#)301/2,4519515,10.52533041,4519515,10.56118428,-3.400648e-03,0.060646,-0.591199,EXPECTED
(13#)151,4542615,10.48291438,4542615,10.48297913,-6.176698e-06,0.060549,-0.001069,EXPECTED
(13#)303/2,4555320,10.43725636,4555320,10.45468947,-1.668884e-03,0.060452,-0.288379,EXPECTED
(13#)152,4564560,10.90288200,4564560,10.91603513,-1.205663e-03,0.060356,-0.217926,EXPECTED
(13#)305/2,4579575,10.49703780,4579575,10.48440228,1.204448e-03,0.060260,0.209683,OUTLIER
(17#)9,4594590,11.01339102,4594590,10.99677408,1.509934e-03,0.060166,0.276185,OUTLIER
(13#)307/2,4614225,10.32741737,4609605,10.34342604,-1.548913e-03,0.060071,-0.266496,EXPECTED
(13#)154,4624620,10.31353930,4624620,10.30962497,3.796052e-04,0.059978,0.065263,OUTLIER
(13#)309/2,4639635,10.38546941,4639635,10.41167298,-2.519922e-03,0.059884,-0.437572,EXPECTED
(13#)155,4654650,10.68469431,4654650,10.66495566,1.849085e-03,0.059792,0.330122,OUTLIER
(13#)311/2,4669665,10.33725577,4669665,10.34290347,-5.461950e-04,0.059700,-0.094601,EXPECTED
(13#)156,4684680,10.32333667,4684680,10.30954325,1.337033e-03,0.059608,0.231402,OUTLIER
(13#)313/2,4699695,10.31513516,4699695,10.34268069,-2.666840e-03,0.059517,-0.462818,EXPECTED
(13#)157,4714710,10.40334266,4714710,10.37592186,2.639248e-03,0.059427,0.461420,OUTLIER
(13#)315/2,4729725,10.31407935,4729725,10.30945629,4.483286e-04,0.059337,0.077912,OUTLIER
(13#)158,4744740,10.42812311,4744740,10.44332465,-1.456683e-03,0.059248,-0.256575,EXPECTED
(13#)317/2,4762065,10.33811798,4762065,10.35268237,-1.407813e-03,0.059159,-0.246191,EXPECTED
(13#)159,4774770,10.48437688,4774770,10.51155071,-2.588487e-03,0.059071,-0.460020,EXPECTED
(13#)319/2,4789785,10.68893925,4789785,10.69112744,-2.046944e-04,0.058983,-0.037099,EXPECTED
(13#)160,4804800,10.33630704,4804800,10.30938223,2.608276e-03,0.058896,0.457159,OUTLIER
(13#)321/2,4819815,10.34739624,4819815,10.40754459,-5.796067e-03,0.058809,-1.022775,EXPECTED
(13#)161,4834830,10.81410703,4834830,10.80019453,1.287342e-03,0.058723,0.236917,OUTLIER
(19#)/2,4849845,11.62799825,4849845,11.64315993,-1.303045e-03,0.058637,-0.258568,EXPECTED
(17#)10,5105100,10.97303266,5105100,10.99610946,-2.100838e-03,0.057252,-0.403074,EXPECTED
(17#)21/2,5360355,10.99622825,5360355,10.99580521,3.847211e-05,0.055993,0.007555,OUTLIER
(17#)11,5615610,11.01714111,5615610,10.99552571,1.963906e-03,0.054842,0.394140,OUTLIER
(17#)23/2,5870865,11.54450968,5870865,11.51875717,2.233207e-03,0.053786,0.478796,OUTLIER
(17#)12,6126120,10.95829981,6126120,10.99500662,-3.344083e-03,0.052816,-0.694994,EXPECTED
(17#)25/2,6561555,11.42982677,6561555,11.43346937,-3.186417e-04,0.051920,-0.070158,EXPECTED
(17#)13,6636630,10.98066604,6636630,10.99454015,-1.262706e-03,0.051092,-0.271552,EXPECTED
(17#)27/2,6891885,10.95984173,6891885,10.99432489,-3.141380e-03,0.050324,-0.685223,EXPECTED
(17#)14,7147140,10.98307933,7147140,10.99411711,-1.004476e-03,0.049610,-0.222491,EXPECTED
(17#)29/2,7402395,11.42121537,7402395,11.40105007,1.767161e-03,0.048945,0.411999,OUTLIER
(17#)15,7657650,10.98958001,7657650,10.99373075,-3.776265e-04,0.048325,-0.085892,EXPECTED
(17#)31/2,7912905,11.33939488,7912905,11.37259173,-2.923291e-03,0.047745,-0.695295,EXPECTED
(17#)16,8273265,11.32235425,8273265,11.31666052,5.030016e-04,0.047202,0.120625,OUTLIER
(17#)33/2,8580495,11.19012985,8580495,11.17827120,1.060304e-03,0.046693,0.253971,OUTLIER
(17#)17,8843835,11.28989879,8843835,11.28841956,1.310310e-04,0.046215,0.032008,OUTLIER
(17#)35/2,8933925,10.95727078,8933925,10.99289351,-3.245785e-03,0.045766,-0.778367,EXPECTED
(17#)18,9189180,10.99290802,9189180,10.99274171,1.512896e-05,0.045343,0.003668,OUTLIER
(17#)37/2,9444435,11.31732022,9444435,11.30663878,9.442592e-04,0.044945,0.237656,OUTLIER
