START,n_geom,C_avg,Cpred_avg,Lambda_avg
17PR269/2,68791104,4.159192,4.159922,-1.753307e-04
17PR135,69046359,4.158959,4.159885,-2.225689e-04
17PR271/2,69301614,4.158862,4.159845,-2.363567e-04
17PR136,69556870,4.158871,4.159808,-2.254194e-04
17PR273/2,69812125,4.158899,4.159771,-2.097080e-04
17PR137,70067381,4.158919,4.159734,-1.959096e-04
17PR275/2,70322636,4.158775,4.159695,-2.210750e-04
17PR138,70577892,4.158566,4.159661,-2.633309e-04
17PR277/2,70833147,4.158578,4.159622,-2.508721e-04
17PR139,71088402,4.158702,4.159588,-2.128841e-04
17PR279/2,71343658,4.158741,4.159548,-1.941238e-04
17PR140,71598913,4.158817,4.159513,-1.675310e-04
17PR281/2,71854169,4.158866,4.159476,-1.466564e-04
17PR141,72109424,4.158896,4.159441,-1.309892e-04
17PR283/2,72364679,4.158837,4.159403,-1.361716e-04
17PR142,72619935,4.158640,4.159368,-1.751540e-04
19PR15/2,72875190,4.158591,4.159334,-1.788468e-04
17PR143,73130446,4.158680,4.159296,-1.481692e-04
17PR287/2,73385701,4.158643,4.159264,-1.492193e-04
17PR144,73640956,4.158695,4.159227,-1.278334e-04
17PR289/2,73896212,4.158630,4.159191,-1.347245e-04
17PR145,74151467,4.158571,4.159156,-1.406685e-04
17PR291/2,74406723,4.158555,4.159122,-1.363799e-04
17PR146,74661978,4.158431,4.159087,-1.578004e-04
17PR293/2,74917233,4.158388,4.159052,-1.597571e-04
17PR147,75172489,4.158334,4.159017,-1.641265e-04
17PR295/2,75427744,4.158199,4.158984,-1.887959e-04
17PR148,75682999,4.158115,4.158949,-2.004573e-04
17PR297/2,75938255,4.158044,4.158917,-2.100645e-04
17PR149,76193510,4.157838,4.158879,-2.503007e-04
17PR299/2,76448765,4.157931,4.158851,-2.211108e-04
17PR150,76704021,4.157903,4.158811,-2.184045e-04
17PR301/2,76959276,4.157940,4.158781,-2.023788e-04
17PR151,77214532,4.157861,4.158747,-2.131068e-04
17PR303/2,77469787,4.157857,4.158712,-2.057916e-04
19PR8,77725042,4.157797,4.158681,-2.125981e-04
17PR305/2,77980298,4.157851,4.158646,-1.913450e-04
17PR153,78235553,4.157863,4.158613,-1.804161e-04
17PR307/2,78490808,4.157828,4.158584,-1.817459e-04
17PR154,78746064,4.157783,4.158548,-1.838320e-04
17PR309/2,79001319,4.157730,4.158514,-1.884627e-04
17PR155,79256574,4.157615,4.158487,-2.095621e-04
17PR311/2,79511830,4.157503,4.158451,-2.279489e-04
17PR156,79767085,4.157486,4.158419,-2.242527e-04
17PR313/2,80022340,4.157554,4.158388,-2.003799e-04
17PR157,80277596,4.157562,4.158354,-1.905647e-04
17PR315/2,80532851,4.157644,4.158323,-1.631512e-04
17PR158,80788106,4.157443,4.158292,-2.043182e-04
17PR317/2,81043362,4.157327,4.158258,-2.240326e-04
17PR159,81298617,4.157315,4.158228,-2.197242e-04
17PR319/2,81553872,4.157311,4.158197,-2.129226e-04
17PR160,81809127,4.157426,4.158165,-1.777283e-04
17PR321/2,82064383,4.157431,4.158133,-1.690110e-04
17PR161,82319638,4.157353,4.158102,-1.801402e-04
19PR17/2,82574893,4.157252,4.158073,-1.974263e-04
17PR162,82830149,4.157095,4.158040,-2.274823e-04
17PR325/2,83085404,4.157067,4.158010,-2.267844e-04
17PR163,83340659,4.157146,4.157979,-2.004107e-04
17PR327/2,83595915,4.157134,4.157949,-1.959288e-04
17PR164,83851170,4.157139,4.157918,-1.873839e-04
17PR329/2,84106425,4.157112,4.157888,-1.866256e-04
17PR165,84361680,4.157086,4.157857,-1.853976e-04
17PR331/2,84616936,4.157125,4.157828,-1.688909e-04
17PR166,84872191,4.157188,4.157797,-1.465427e-04
17PR333/2,85127446,4.157186,4.157768,-1.399957e-04
17PR167,85382702,4.157072,4.157736,-1.598396e-04
17PR335/2,85637957,4.157179,4.157708,-1.272712e-04
17PR168,85893212,4.157157,4.157677,-1.251267e-04
17PR337/2,86148467,4.157134,4.157648,-1.236643e-04
17PR169,86403723,4.157077,4.157618,-1.302099e-04
17PR339/2,86658978,4.157076,4.157590,-1.237719e-04
17PR170,86914233,4.157090,4.157559,-1.128214e-04
17PR341/2,87169489,4.157048,4.157531,-1.162346e-04
19PR9,87424744,4.156889,4.157503,-1.477792e-04
17PR343/2,87679999,4.156961,4.157472,-1.228300e-04
17PR172,87935254,4.156972,4.157445,-1.135832e-04
17PR345/2,88190510,4.156925,4.157416,-1.180108e-04
17PR173,88445765,4.156940,4.157387,-1.073549e-04
17PR347/2,88701020,4.156957,4.157356,-9.586553e-05
17PR174,88956275,4.156975,4.157331,-8.569325e-05
17PR349/2,89211531,4.156960,4.157301,-8.210808e-05
17PR175,89466786,4.156906,4.157272,-8.812032e-05
17PR351/2,89722041,4.156914,4.157243,-7.933264e-05
17PR176,89977296,4.157024,4.157215,-4.606387e-05
17PR353/2,90232552,4.156901,4.157188,-6.899012e-05
17PR177,90487807,4.156754,4.157161,-9.790550e-05
17PR355/2,90743062,4.156627,4.157132,-1.214358e-04
17PR178,90998318,4.156578,4.157105,-1.268963e-04
17PR357/2,91253573,4.156441,4.157075,-1.526192e-04
17PR179,91508828,4.156267,4.157049,-1.881170e-04
17PR359/2,91764083,4.156302,4.157021,-1.729270e-04
17PR180,92019338,4.156327,4.156992,-1.600600e-04
19PR19/2,92274594,4.156438,4.156967,-1.271441e-04
17PR181,92529849,4.156523,4.156940,-1.002266e-04
17PR363/2,92785104,4.156496,4.156913,-1.002434e-04
17PR182,93040359,4.156446,4.156884,-1.053700e-04
17PR365/2,93295615,4.156409,4.156858,-1.080882e-04
17PR183,93550870,4.156391,4.156830,-1.055572e-04
17PR367/2,93806125,4.156411,4.156804,-9.436518e-05
17PR184,94061380,4.156379,4.156778,-9.590966e-05
17PR369/2,94316636,4.156249,4.156751,-1.207757e-04
17PR185,94571891,4.156279,4.156723,-1.070155e-04
17PR371/2,94827146,4.156222,4.156698,-1.144262e-04
17PR186,95082401,4.156245,4.156669,-1.021668e-04
17PR373/2,95337657,4.156155,4.156646,-1.181253e-04
17PR187,95592912,4.156026,4.156617,-1.422036e-04
17PR375/2,95848167,4.155854,4.156591,-1.772357e-04
17PR188,96103422,4.155786,4.156564,-1.873593e-04
17PR377/2,96358677,4.155850,4.156540,-1.659097e-04
17PR189,96613933,4.155828,4.156513,-1.647356e-04
17PR379/2,96869188,4.155888,4.156486,-1.438424e-04
19PR10,97124443,4.155929,4.156462,-1.281405e-04
17PR381/2,97379698,4.155921,4.156436,-1.238809e-04
17PR191,97634954,4.155946,4.156411,-1.120337e-04
17PR383/2,97890209,4.155859,4.156382,-1.258113e-04
17PR192,98145464,4.155767,4.156359,-1.424067e-04
17PR385/2,98400719,4.155709,4.156334,-1.503688e-04
17PR193,98655974,4.155648,4.156308,-1.587083e-04
17PR387/2,98911230,4.155466,4.156282,-1.963852e-04
17PR194,99166485,4.155401,4.156257,-2.060665e-04
17PR389/2,99421740,4.155446,4.156232,-1.890092e-04
17PR195,99676995,4.155410,4.156206,-1.916253e-04
17PR391/2,99932251,4.155387,4.156183,-1.914661e-04
17PR196,100187506,4.155460,4.156158,-1.680551e-04
17PR393/2,100442761,4.155407,4.156131,-1.743251e-04
17PR197,100698016,4.155375,4.156108,-1.762913e-04
17PR395/2,100953271,4.155361,4.156082,-1.734202e-04
17PR198,101208527,4.155331,4.156057,-1.746356e-04
17PR397/2,101463782,4.155246,4.156033,-1.894380e-04
17PR199,101719037,4.155256,4.156007,-1.804972e-04
19PR21/2,101974292,4.155257,4.155986,-1.755574e-04
17PR200,102229547,4.155223,4.155959,-1.771230e-04
17PR401/2,102484803,4.155252,4.155935,-1.644506e-04
17PR201,102740058,4.155220,4.155909,-1.656504e-04
17PR403/2,102995313,4.155165,4.155888,-1.738316e-04
17PR202,103250568,4.155152,4.155862,-1.708682e-04
17PR405/2,103505823,4.155158,4.155839,-1.639851e-04
17PR203,103761079,4.155194,4.155813,-1.489254e-04
17PR407/2,104016334,4.155174,4.155791,-1.483950e-04
17PR204,104271589,4.155034,4.155767,-1.764369e-04
17PR409/2,104526844,4.155006,4.155742,-1.770510e-04
17PR205,104782099,4.155075,4.155720,-1.553233e-04
17PR411/2,105037354,4.155120,4.155697,-1.387681e-04
17PR206,105292610,4.155005,4.155670,-1.600924e-04
17PR413/2,105547865,4.154938,4.155649,-1.712067e-04
17PR207,105803120,4.155008,4.155625,-1.484578e-04
17PR415/2,106058375,4.154915,4.155601,-1.650882e-04
17PR208,106313630,4.154880,4.155578,-1.679857e-04
17PR417/2,106568886,4.154882,4.155553,-1.615788e-04
19PR11,106824141,4.154796,4.155533,-1.774053e-04
17PR419/2,107079396,4.154708,4.155507,-1.923079e-04
17PR210,107334651,4.154720,4.155485,-1.839998e-04
17PR421/2,107589906,4.154857,4.155461,-1.453434e-04
17PR211,107845161,4.154807,4.155441,-1.524621e-04
17PR423/2,108100417,4.154798,4.155415,-1.485762e-04
17PR212,108355672,4.154718,4.155393,-1.625367e-04
17PR425/2,108610927,4.154668,4.155370,-1.689078e-04
17PR213,108866182,4.154602,4.155347,-1.793893e-04
17PR427/2,109121437,4.154609,4.155325,-1.722445e-04
17PR214,109376693,4.154534,4.155304,-1.853170e-04
17PR429/2,109631948,4.154536,4.155278,-1.785732e-04
17PR215,109887203,4.154465,4.155259,-1.910557e-04
17PR431/2,110142458,4.154382,4.155234,-2.049248e-04
17PR216,110397713,4.154330,4.155213,-2.124865e-04
17PR433/2,110652968,4.154352,4.155188,-2.010046e-04
17PR217,110908224,4.154321,4.155169,-2.040388e-04
17PR435/2,111163479,4.154377,4.155144,-1.846648e-04
17PR218,111418734,4.154386,4.155122,-1.770249e-04
